TicketID,CommitHash,CommitMessage
OPENJPA-2684,635dd436cf12d83d40f73fa2b9ac77780e085de8,"[OPENJPA-2684] Adding support for JAR files via ZipStreamMetaDataIterator  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1774477 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1355,2ef5d26a8ead4d86219aeb533f83f54851357ac5,"OPENJPA-1355: Correct argument list for Postgres dictionary  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@827712 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,b2d71bbe4d829427a1e3ece3fa7e06d29069ef51,"OPENJPA-1597 Update docs to mention previous serialization side effects  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@930888 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,0df0c0142ff78f73934a03cdbc4655eeebbc0bc7,"OPENJPA-1597 merge in code comment updates from 2.0.x branch  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@929550 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,137071d9bfc47db884eefa7a48f7dfe38a9a34f7,"OPENJPA-1597 Migration doc updates to mention the new Compatibility flag.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@928854 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,371a31a41a78267170b4af8958578d291e074d5d,"OPENJPA-1597 cleanup code comments. merged in from 2.0.x.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@928853 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,3df86b0e95cf008678785f5dd8671ab1154dad1c,"OPENJPA-1597 Revert code added to DetachManager to unproxy objects when detached in-place.  Updated tests to verify old behavior of detached entites still having  references, but that they are removed during serialization.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@928251 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,cb0ca8f009a53d1856ec082674b35714c355407f,"OPENJPA-1597 Rollback MSSQL reserved word, but update Rider test entity failure on MSSQL  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@928241 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,a9648ec87e0414f0b27cf43fd562d85864c8f48f,"OPENJPA-1597 Discovered 'rule' is a MSSQL reserved word  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@928236 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,9a75bfe59d777f068a59e6ebe01168f0a08b32d5,"OPENJPA-1597 make another entity table name unique  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@928209 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,c0ad7b61a7ad75b66b312e1c518390862d88b4a4,"OPENJPA-1597 Add openjpa.Compatibility option IgnoreDetachedStateFieldForProxySerialization which 2.0 apps can set to true to fall back to 1.0 behavior and defaults 1.0 apps to old behavior of not removing  classes after EM.clear() is called.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@928128 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,5835eb3b6e9a1b1dd7e848b28ea3c783a3295f8d,"OPENJPA-1597 Make entity table names unique  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@927506 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1597,e88899d3a1f38886a0de96eed3c870f31d31beb3,"OPENJPA-1597 New tests to verify expected behavior for proposed Compatibility fix.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@927427 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2444,310be135084266fc21515569f297ac714147d8b8,"OPENJPA-2444 move the cleanup after freeing the InputStream  Win* blocks the whole file as long as the InputStream is not closed. Thus we can only delete the file afterwards.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1536455 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2444,fef5615e5326e76820d7bfa79de8fb2d6324acaa,"OPENJPA-2444 also use target folder in the test itself    git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1535692 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2444,4551bbc69664833548429cd05beeca38d9f80e67,"OPENJPA-2444 fix default orm.xml location for ReverseMappingTool  I also fixed the badly formatted and partly broken TestUseSchemaElement.    git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1535648 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-509,024faa31d75a55a619b1e59ff40b7523c24c4c84,"OPENJPA-509 Fix & Test for insertion of MappedSuperClass-Entity-Embedded domain model insertion failure.    git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@618794 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1350,9a4fe698c2a83698c301e0fe7635898c8b41a7a0,"show OPENJPA-1350 as being fixed in 2.0.0-beta  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@916470 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1350,0291158f589290114dc031614f9595e81bc30b10,"OPENJPA-1350: Test case (by Rick Curtis) to test early registration of type alias to avoid/minimze risk of multi-threaded repository initialization. Original change was revision 826944  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@882285 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1351,65d2ea8b1922cae9f68dddbdcd1e8e1212a62ba4,"OPENJPA-1351: fix ClassCastException when downlevel jdbc driver is used.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@825699 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2441,6d8a46e82540d035d4ba53a7760cc7edca2391af,"OPENJPA-2441: Remove usage of NullSafeConcurrentHashMap. Patch contributed by Dalia Abo Sheasha.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1570261 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-508,18c90bbd0be9031ca3f32f0f19c2c48221c3834f,"OPENJPA-508 Merge from ../branches/1.0.x. svn merge -c 617760 ../branches/1.0.x  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@617763 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1352,79a4b76fdf0038f2460f6a5c828ab1e04ddf67ae,"OPENJPA-1352: fix instantiation of proxyCollection/Map for Arrays.asList  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@825700 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2440,a76249e143c9d2e73e566540fc3668c8ae8a4302,"OPENJPA-2440 close connection after not using it anymore  this prevents leaks like the one reported by rmannibucau.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1533641 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-516,caa400cbb335869941d547038008b23f6a7769d5,"OPENJPA-516. Following the setFormOfUse(...) need to still call setString(...)    git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@627879 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-999,66f829f7eb658a8563e844112b2dbfdd181794b2,"OPENJPA-999: add eol to localizer.properties  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@758366 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-999,fac1cf7614c34fccd4e965c0ee2104d887bfc0fb,"OPENJPA-999: put back sql-warning message to Localizer.properties  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@758364 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-512,99bf6d14f8f9097fe4298475f8653608a224cbca,"OPENJPA-512  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@619723 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1588,43c4cff942f56fafcfeda67d7a0a25349066b90c,"OPENJPA-1588.  Removed the processing of the CacheStoreMode property from the convertToKernelValue method.  Also, corrected the spelling of this method.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@925703 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-755,5550d8dbb53e2b5bbff4dddac060a93c33d7ceff,"OPENJPA-755 Update to SingleFieldManager to permit detached related entities on a merge with cascade persist. cosmatic changes only - removed tabs.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@712817 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-755,54d4d0d07d5405670c84823ee2701f497f384538,"OPENJPA-755 Update to SingleFieldManager to permit detached related entities on a merge with cascade persist.  Committing for Dinkar Rao.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@709527 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2435,83dab92168a533f757bcce390661a09a595b94a2,"OPENJPA-2435: Version field in a projection always returned as an Integer.  Merged 2.1.x changes to trunk.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1533289 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-511,0033a6b3d97a468fe7c08a6cb46a66fdd57a0da3,"OPENJPA-511  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@619471 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1349,cc59e096ef9850ec1638ebcf001d558b9cfaa166,"OPENJPA-1349 Spec version property was being prematurely removed from the config map in the  create container emf path.  Spec version was always set to 2.0, thus compatibility and other options were not set properly for a 1.0 persistence.xml.  Also added a test framework class that allows pseudo-testing of the createContainerEMF path using a specific persistence.xml and pu name.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@825006 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2437,f4b2428008de297a7f993f48e1a6c98761c078f3,"OPENJPA-2437 transactional listeners added too late to observe begin event  txs 2 rmannibucau for the fix. Patch applied with cleanup and tests pimped.     git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1536595 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-750,044764a395220342b5843c2ffebd7197baa04b4f,"OPENJPA-750: Updates to code and doc based on code review comments  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@707655 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-750,c49f0e17d6b1f02970acd15dee527b25784d01e1,"OPENJPA-750: Added option to Sybase dictionary to ignore truncation warnings, added doc for new dictionary option, and code to log any SQLWarnings when update count isn't expected value.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@707270 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-750,703a2b9b600817f96ed3d7ba1024fabf50184dc9,"OPENJPA-745: streamline the fix to be consistent with the fix in OPENJPA-750  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@707214 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-992,7ad6a01e8409d41c39bdeb9965018cae0795fe5a,"OPENJPA-992 - Correct proper DB2 SQLState to EntityExistsException translation.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@756238 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-751,509f41c801b7b02d5825372620c29cf612646570,"OPENJPA-751 - Commit documentation changes contributed by Milosz Tylenda.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@708975 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-993,d8ef5c17921a5e410cfb1fe7bfd1670d1f3b5229,"OPENJPA-993: PersistenceProductDerivation.getAnchorsInxxx(..) should only return PUs that belong to OpenJPA.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@892877 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1100,250186fbcbf7b82437ae4e912cdcd92bab8640b8,"OPENJPA-1100: Raise exception for unsupported version field type rather than silently ignoring  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@808725 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1584,15c64cb8f4db54346a10cc5c9183b3343db5c0b5,"OPENJPA-1584: Reparameterization when main and subquery using share query parameters in same or different declaration order  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@925036 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2432,a3fccb40e3f0e3708932f13e99fc52596eac592e,"OPENJPA-2432: MySQL dictionary can't be found from a valid connection  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1526968 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2674,4068d5ccb29f65d9a09daebcd232b7c8c1a2ed5a,"OPENJPA-2674 properly closing JarFile  txs to Kaloyan Spiridonov for the catch!   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1768201 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1343,de47911079dab320db3f143218b80bf71b5c3714,"OPENJPA-1343: Fix openjpa.Sequence example. Submitted By: Jacob Nowosatka  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1149380 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1344,87e07a9d47a05cb6ee72c80d932a20023a296a15,"OPENJPA-1344 Add checks for needed exception conditions.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@824406 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1344,eb41b03ff4263cb004d7c0695f103c7f12203fde,"OPENJPA-1344 Add checks for needed exception conditions.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@824213 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2675,701a4e7d2715b844f3b522400eee2024b1aac049,"OPENJPA-2675 implement null-check for CriteriaQueryImpl#equals  txs to Kaloyan Spiridonov for the catch!   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1768191 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1580,e6ba2e9ed9dc472f90708806dc55ecfb656bac82,"OPENJPA-1580: fix test case problem  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@926816 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1580,13e3c48caea0c7c8125b72f398f6443ce231902f,"OPENJPA-1580: disable query cache when pagination is involved.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@925048 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-719,07c6b1e5ddce7069c8bab7149ecf0a365a43bd88,"OPENJPA-719 - Ensure English locale is used in toUpperCase/toLowerCase for locale insensitive code.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@698813 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1581,bd9b59c90f575b71a7167b48fadfb35ffa61449a,"OPENJPA-1581: make assertOpen public and call assertOpen before returning JPA cache  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@924868 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2672,be71987b9c7f14af11718351a883582843eaa4ae,"OPENJPA-2672: ConfigurationImpl.loadGlobals() has java.util.ConcurrentModificationException vulnerability  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1764316 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1341,f74e98808838fd02f31b1fb4856821920b1df536,"OPENJPA-1341: PostRemove callback trigger points  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@824454 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1583,e6fc6fab0a4f45c81db5ffc8e2c3bcf76e1478ee,"OPENJPA-1583 - fix intermittent failures in timestamp version assertion.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@925438 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1583,c864f5dfc024d01052d59f0f6f9fd1ab5c0c2710,"OPENJPA-1583  Fix table name collision caused by having multiple TimestampedEntity entities.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@925009 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1583,8c1175054f028ef00d219c054b66fd6634eca020,"OPENJPA-1583: Timestamp version field in bulk update  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@924938 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-965,1ece64d1df09297becfd9ff9387aec7d6ce93667,"OPENJPA-965: Open up FinderQueryImpl for jdbc-like and non-jdbc implementation  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@751775 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-965,b45109cec3f0541b97b8d436a3026bf5242f75cb,"OPENJPA-965 Open up FinderCacheImpl for non-JDBC or JDBC-like  implementation of preparing statement/query execution An approache not exposing FinderCacheImpl to jdbc kernel  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@751301 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-965,b612d646209bc72c0948a8f7e6d03527a6bdb3cd,"OPENJPA-965: Open up FinderCacheImpl for jdbc and non-jdbc like implementation  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@751148 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-724,e165e502d58728c76d0980fb4f6d5804a0395c70,"OPENJPA-724 committing patch provided by Milosz Tylenda.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@696350 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1577,41ce320cc0436552a0d90dd53ba8e875680e5225,"OPENJPA-1577: disable query cache when user-defined field strategy is used.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@924055 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2425,3b94663fe235c7254789519a3c7647a545037b98,"OPENJPA-2425: SELECT fields with @ExternalValues defined returns datastore values instead of unmapped fields - applied Albert Lee's patch to trunk.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1530368 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1578,1b20902b507ca7e7209132297266968a92e0d472,"OPENJPA-1565,OPENJPA-1578: Modify tests to raise correct lock/query exception Fill in details in exception Use retreive mode while initializing not store mode   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@924626 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1578,845f9b50187f2a14ceb3826561945edb8742988e,"OPENJPA-1578: Set CacheMode properties properly  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@923755 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1338,4994981795bfab854acf479f361a93e0ef80bb43,"OPENJPA-1338: Setting svn:eol-style = native for new files.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@822708 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1338,73e9f4d2b6afc4146d16712b532d0c274df000e1,"OPENJPA-1338 Allow comparison for VALUE(e) that maps to basic type  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@822530 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1338,1b91bd3b58fc2451148d1006f6546843cc2c1201,"OPENJPA-1338 Allow comparison for VALUE(e) that maps to basic type  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@822528 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1338,020d46ef1231ce51ce231581c2e9c3d52dd7fbb4,"OPENJPA-1338 Allow comparison for VALUE(e) that maps to basic type  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@822330 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1573,a5ca9aae2d5160fb463bd7a619e999732d222f31,"OPENJPA-1573: Incorrect SQL for HAVING = entity variable  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@923589 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2421,2841d18dda10cd57ffbff878980d15cc869fed2c,"OPENJPA-2421: Correct a bug on FinderTargetPolicy  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1514829 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1333,bcdfee33fef0ec24ec348dbfd99162e32d10a3b2,"OPENJPA-1333 Updated db support docs with potential solutions for limited batch support of Oracle drivers.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@821077 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1575,efa6e5428e6354c83825cb038dd1cf9ecfd8364f,"OPENJPA-1575: Tests to detect parameterized fields in a query expression to exclude queries from cache that use parameters for externalized fields.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@923442 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1575,d1b0d0fd6d376a381a0e7b6fd0f87b5222a86c69,"OPENJPA-1575: Detect parametrized fields in a query expression to exclude queries from cache that use parameters for externized fields.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@923441 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2423,bcf46e516c7aab1b7a1412340c09d01101b96fd3,"OPENJPA-2423: Added null-check to DB2Dictionary update  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1564537 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2423,7a9815a15f13a9ea818d086fa94842a3fa3b1f95,"OPENJPA-2423: Isolation level is not working properly on DB2 for JPQL queries with nested sub-queries - committed to trunk the patch/fix provided by Pinaki Poddar.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1517843 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1570,0b73d9f1a90ae9cfecdbf8d6372dc02a66ef50e7,"OPENJPA-1570: set eol-style  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@940554 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1570,d69fb9a65af2ef739981033a7e755f6b6bde7e2f,"OPENJPA-1570: fix @Strategy inside MappedSuper class  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@922688 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-727,caf46298d63a6c95ff3becfb5ffac246a84275c7,"OPENJPA-727 merge revision 696343 to trunk. Removing reference to missing image file.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@696347 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1328,cc5664fe2d6d2cdd08e7b9744d69075541931965,"OPENJPA-1328: Check cacheability in ClassMetaData instead of AbstractDataCache.  Merged patch from Jody Grassel to trunk  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@821450 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2418,d4b693e4e87270702857f2f0c0c8fe1d30c9ed4e,"OPENJPA-2418 : Fix checkstyle to run with maven 3.x.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1511367 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-732,99dc9d8a66d0b127174e6e25913311ea3cc9d5ad,"OPENJPA-732 - Re-commit the same original committed changes (code and tests) after test cases corrections were made.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@702348 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-732,50ff3ed6933dbd115dfc9d84551b3613ec6f29ed,"OPENJPA-732 - Regressed a unit test. Reverting BrokerImpl back to previous level and disabling a test in the new TestMessageListener.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@701266 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-732,f0ad75d7fdfbe0deb4beb660e839123529082bc7,"OPENJPA-732 - Fixed BrokerImpl's fields of type Set to consistently use the correct implementation type of HashSet rather than ArrayList or LinkList.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@701236 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2414,c8e3d5dcbb664ae8f9c5a87392fc1e6204e55238,"OPENJPA-2414: FinderCache does not consider active Fetch Groups/FetchPlan added Fields  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1532882 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2414,ee6f4acc3ff9ac43ea4e98579b478e55767aef24,"OPENJPA-2414: FinderCache does not consider active Fetch Groups/FetchPlan added Fields  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1516853 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2898,23e0fa8d650c991d7a3b0974d2bc361320a2fcbf,"[OPENJPA-2898] Offline orm/persistence.xsd file names are named using _ .  "
OPENJPA-2898,63f631d78ddf4070f12e0a4bd18385c8784796ce,"[OPENJPA-2898] typos were fixed by Patrice DUROUX (#126)  "
OPENJPA-2898,5dd74f68fb785424a30b22b6d3165fc382dad456,"[OPENJPA-2898] typo in orm_3_0.xsd URL is fixed "
OPENJPA-733,83f526a3f086e90241efa89da88f9525d368c6aa,"OPENJPA-733 adding attributation to Charles Tillman in NOTICE.txt.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@704764 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-733,ab424921005d872958cae6583a44af1e089b65d1,"OPENJPA-733: Updated state manager to use actual oid instead of owner oid.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@700563 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1325,fbb7e1208aaa9c9462a00766e26e5147e4ab44f1,"OPENJPA-1325 Defer embeddable population until after class metadata is parsed.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@818134 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1326,82aece97114ff940964db9bca34b62c9bd5279c7,"OPENJPA-1326: Set schema names for Sybase when creating new indexes and primary keys. Submitted By : BJ Reed  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@889772 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1568,8f45b5bf0b20c1e371874defd0b9c20b6c0f58fa,"OPENJPA-1568: Make createConnectionFactory() in JDBCConfigurationImpl public  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@922441 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1568,e2df6f49e485380d9b462b486242205fec61a052,"OPENJPA-1568: Make createConnectionFactory() in JDBCConfigurationImpl public  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@922399 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2658,98b7a4f9eabe56b517f0274f2ccedd1dfabdbf3d,"OPENJPA-2658 also drop trigger T1 which prevents dropping of the function  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1757057 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-731,baa01d79dd0a9f35195ce46828b3f38e3faf93d5,"OPENJPA-731 Bug on FetchType.EAGER when QuerySQLCache is turned on Committing patch provided by Fay Wang  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@699156 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-973,31ae5802525dc7948002eeb6c650a51b357e821b,"OPENJPA-973: allow DB2 jcc driver to access Informix  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@757512 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-973,b00ef73b409f3c08dbab9d35fd81911808368d6c,"OPENJPA-973: allow db2 jcc driver to access Informix  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@756045 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-973,c67cd5d0be03ee6dac397b4ca48304aaaeaed1c8,"OPENJPA-973: allow db2jcc driver to work with informix  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@752304 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1569,dab906385e2723423d5b9c243457ed2befc034cb,"OPENJPA-1569 remove commented code  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@932766 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1569,33e8df53bd3ea521634391064139938a0058364b,"OPENJPA-1569 @Strategy triggers an InvalidStateException for fields which are declared as Java interfaces.  Contributed by Jerry Carter.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@932720 13f79535-47bb-0310-9956-ffa450edef68 "
